software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,cluster_id,Inh L3-6 SST HPGD,60,0.5902777777777778,0.8095238095238095,0.2833333333333333,15539,4,43,17,3,"['HPGD', 'FAM89A', 'BMP3']","['HPGD', 'ANXA2', 'RSPO3', 'FAM89A', 'BMP3', 'COL18A1', 'RGS5', 'TAC1', 'MOXD1', 'FREM1']",0.59758282332294
4.1,cluster_id,Inh L4-6 SST B3GAT2,182,0.46332046332046334,0.5714285714285714,0.26373626373626374,15385,36,134,48,2,"['RCAN3', 'NMU']","['RCAN3', 'PRLR', 'NMU', 'EDNRA', 'SLC17A8', 'QRFPR', 'FREM1', 'FLT3', 'PAWR', 'SST']",0.3642767107046727
4.1,cluster_id,Inh L5-6 SST KLHDC8A,63,0.7389162561576355,0.8571428571428571,0.47619047619047616,15535,5,33,30,3,"['NDST4', 'VCAN', 'TRPC6']","['KLHDC8A', 'NPY', 'ITGA1', 'NDST4', 'VCAN', 'TRPC6', 'ANGPT1', 'EPB41L4A', 'COL25A1', 'SEL1L3']",0.12416644216480063
4.1,cluster_id,Inh L5-6 SST NPM1P10,79,0.7798165137614679,0.8225806451612904,0.6455696202531646,15513,11,28,51,2,"['FBN2', 'SPON1']","['ADAMTS20', 'FBN2', 'ITGA1', 'SPON1', 'PAWR', 'HGF', 'SST', 'TAC3', 'THSD7B', 'STXBP6']",0.2612361715209345
4.1,cluster_id,Inh L4-6 SST GXYLT2,41,0.7619047619047619,1.0,0.3902439024390244,15562,0,25,16,2,"['PROM1', 'NDST4']","['IRS4', 'SLC17A8', 'PROM1', 'QRFPR', 'NDST4', 'PIEZO2', 'CFAP47', 'KLHL1', 'PHACTR2', 'SPHKAP']",0.4417413765622411
4.1,cluster_id,Inh L4-5 SST STK32A,93,0.5622489959839357,0.717948717948718,0.3010752688172043,15499,11,65,28,2,"['STK32A', 'SLC9A2']","['STK32A', 'EDNRA', 'SLC9A2', 'NMU', 'SYT9', 'ADGRG6', 'CCDC141', 'SST', 'COL25A1', 'PCDH15']",0.3600303070616357
4.1,cluster_id,Inh L1-3 SST CALB1,279,0.5236270753512133,0.6507936507936508,0.2939068100358423,15280,44,197,82,2,"['CBLN4', 'MYO5B']","['CALB1', 'CRYBG3', 'FBN2', 'CBLN4', 'SLC24A4', 'MYO5B', 'CMTM8', 'CUX2', 'TOX2', 'COL25A1']",0.11504444307537254
4.1,cluster_id,Inh L3-5 SST ADGRG6,132,0.6678082191780822,0.975,0.29545454545454547,15470,1,93,39,3,"['PROM1', 'ADGRG6', 'SLC9A2']","['PROM1', 'OTOF', 'ADGRG6', 'SLC9A2', 'NMU', 'NOS1', 'NHSL2', 'SST', 'EYS', 'CDH7']",0.3683813323273032
4.1,cluster_id,Inh L2-4 SST FRZB,64,0.3472222222222222,0.39473684210526316,0.234375,15516,23,49,15,3,"['KCNS3', 'NOS1', 'NMU']","['FRZB', 'KCNS3', 'LBH', 'FBLN7', 'NOS1', 'NMU', 'MYO5B', 'HPSE2', 'FLT3', 'CRHR2']",0.12488808704700051
4.1,cluster_id,Inh L5-6 SST TH,27,0.6722689075630253,0.6956521739130435,0.5925925925925926,15569,7,11,16,1,['TH'],"['TH', 'CACNG5', 'LAYN', 'HGF', 'EPB41L4A', 'GABRG1', 'MRAP2', 'SULF2', 'RAB3B', 'GPC5']",1.0
4.1,cluster_id,Inh L5-6 LHX6 GLP1R,27,0.7228915662650602,0.8571428571428571,0.4444444444444444,15574,2,15,12,2,"['GLP1R', 'BCHE']","['GLP1R', 'LRIG3', 'HTR7', 'LAYN', 'CFAP47', 'BCHE', 'WNT16', 'HGF', 'SEMA3C', 'CPED1']",0.6705552284100529
