software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget,fold
4.1,cluster_id,Exc L5-6 FEZF2 ABO,373,0.4085155350978136,0.5725806451612904,0.1903485254691689,15177,53,302,71,4,"['LHFPL5', 'NMNAT3', 'ARHGAP6', 'PLXNA1']","['LHFPL5', 'CRYBG3', 'NMNAT3', 'ARHGAP6', 'PLXNA1', 'ALDH3A2', 'SLC25A24', 'NLRC4', 'PIWIL4', 'VIPR1']",0.09415243009211391,fold_4
4.1,cluster_id,Exc L6 FEZF2 SCUBE1,52,0.4326923076923077,0.6923076923076923,0.17307692307692307,15547,4,43,9,4,"['SAMD9', 'CYP26A1', 'HS3ST5', 'PFKFB2']","['SAMD9', 'CYP26A1', 'HS3ST5', 'NNAT', 'DPYS', 'PFKFB2', 'SMIM13', 'PIWIL4', 'ARHGAP6', 'SLK']",0.3287159351765958,fold_4
4.1,cluster_id,Exc L5-6 FEZF2 IL15,56,0.3225806451612903,0.47058823529411764,0.14285714285714285,15538,9,48,8,3,"['WWTR1', 'NNAT', 'SLK']","['WWTR1', 'HS3ST5', 'NNAT', 'SLK', 'PIWIL4', 'ERN1', 'MTM1', 'TBL1X', 'ITGA1', 'ARHGAP6']",0.1477564845131387,fold_4
4.1,cluster_id,Exc L6 FEZF2 OR2T8,19,0.42857142857142855,0.75,0.15789473684210525,15583,1,16,3,5,"['TCAF2', 'ARMCX2', 'CPOX', 'HS3ST5', 'B3GAT2']","['TCAF2', 'ARMCX2', 'STAC2', 'CPOX', 'HS3ST5', 'B3GAT2', 'NNAT', 'CHMP5', 'DISP1', 'PIWIL4']",0.31921721562087346,fold_4
4.1,cluster_id,Exc L5-6 FEZF2 EFTUD1P1,314,0.6062355658198614,0.7608695652173914,0.3343949044585987,15256,33,209,105,3,"['CRYBG3', 'ITGA1', 'PIWIL4']","['CDC23', 'CRYBG3', 'ITGA1', 'ERN1', 'WWTR1', 'PIWIL4', 'NNAT', 'KCNIP3', 'VIPR1', 'NSMF']",0.12854591054580422,fold_4
4.1,cluster_id,OPC L1-6 PDGFRA,238,0.4838709677419355,0.675,0.226890756302521,15339,26,184,54,2,"['KCNH8', 'PDLIM5']","['PMP2', 'ATP10B', 'KCNH8', 'MEGF10', 'PDLIM5', 'MYO10', 'HIF3A', 'DISP1']",0.1546282607056642,fold_4
4.1,cluster_id,Astro L1-6 FGFR3 SLC14A1,230,0.7210242587601078,0.8359375,0.4652173913043478,15352,21,123,107,2,"['EYA2', 'HIF3A']","['RLBP1', 'EDNRB', 'SOX9', 'EYA2', 'HIF3A', 'PHKA1', 'MEGF10', 'TLR4', 'DAAM2', 'MYO10']",0.5252077903375245,fold_4
4.1,cluster_id,Astro L1-2 FGFR3 GFAP,61,0.4700854700854701,0.7857142857142857,0.18032786885245902,15539,3,50,11,2,"['SOX9', 'DAAM2']","['SOX9', 'DAAM2', 'TLR4', 'PFKFB2', 'EYA2', 'HIF3A', 'MEGF10', 'MYO10', 'PDLIM5', 'SULT2B1']",0.4312780756695085,fold_4
4.1,cluster_id,Oligo L1-6 OPALIN,313,0.754017305315204,0.9838709677419355,0.38977635782747605,15288,2,191,122,2,"['KCNH8', 'DAAM2']","['TMEM98', 'KCNH8', 'DAAM2', 'ATP10B', 'MEGF10', 'KIF13B', 'TMCC3', 'PDE8A', 'STRN']",0.39725639055178685,fold_4
4.1,cluster_id,Endo L2-6 NOSTRIN,9,0.5882352941176471,1.0,0.2222222222222222,15594,0,7,2,2,"['ELK3', 'PECAM1']","['JUP', 'WWTR1', 'TRPM1', 'MYO10', 'ELK3', 'PECAM1', 'AK7', 'FGD3', 'ITGA1', 'TMEM127']",0.07038049133890055,fold_4
4.1,cluster_id,Micro L1-6 TYROBP,63,0.6748466257668712,0.88,0.3492063492063492,15537,3,41,22,1,['HLA-DPA1'],"['ALOX5', 'HLA-DPA1', 'RNF135', 'CD53', 'ZFP36L1', 'TLR4', 'RNASET2', 'MGAT4A', 'DISP1', 'ELK3']",1.0,fold_4
4.1,cluster_id,Inh L1-2 PAX6 CDH12,90,0.2891156462585034,0.3333333333333333,0.18888888888888888,15479,34,73,17,3,"['GRPR', 'UNC5B', 'DCHS2']","['GRPR', 'UNC5B', 'TRIM8', 'CISD2', 'DCHS2', 'POLR2K', 'PCED1B']",0.09832614983784733,fold_5
4.1,cluster_id,Inh L1-2 PAX6 TNFAIP8L3,16,0.25,1.0,0.0625,15587,0,15,1,4,"['NSMCE4A', 'DMKN', 'TRIM4', 'HYOU1']","['NSMCE4A', 'DMKN', 'TRIM4', 'HYOU1', 'RGPD6', 'WSCD2', 'SDCBP', 'GTF2IRD2B', 'CALR', 'RNLS']",0.5010768029096258,fold_5
4.1,cluster_id,Inh L1 LAMP5 NMBR,283,0.46659597030752914,0.5333333333333333,0.31095406360424027,15243,77,195,88,2,"['NPNT', 'CALR']","['NPNT', 'SLC7A5', 'DOCK6', 'HYOU1', 'CALR']",0.1407533716931743,fold_5
4.1,cluster_id,Inh L1-4 LAMP5 LCP2,356,0.23636363636363636,0.27956989247311825,0.14606741573033707,15113,134,304,52,2,"['UNC5B', 'DOCK6']","['UNC5B', 'DOCK6']",0.044639403110569215,fold_5
4.1,cluster_id,Inh L1-2 LAMP5 DBP,21,0.1724137931034483,0.5,0.047619047619047616,15581,1,20,1,5,"['MYPOP', 'TRIM5', 'UFSP2', 'RWDD1', 'CNGB3']","['MYPOP', 'TRIM5', 'UFSP2', 'RWDD1', 'RRN3', 'CNGB3', 'CBFB', 'ACAA1', 'SLC7A5', 'RILPL2']",0.1683474048964396,fold_5
4.1,cluster_id,Inh L2-6 LAMP5 CA1,256,0.25547445255474455,0.3835616438356164,0.109375,15302,45,228,28,3,"['UNC5B', 'ST8SIA4', 'SMCO4']","['TRIM8', 'UNC5B', 'DOCK6', 'ST8SIA4', 'SMCO4', 'HYOU1', 'EPM2A', 'HAX1']",0.04176115207646563,fold_5
4.1,cluster_id,Inh L1 SST CHRNA4,52,0.3,0.27586206896551724,0.46153846153846156,15488,63,28,24,1,['ARHGAP36'],"['ARHGAP36', 'TMEM91', 'WSCD2', 'OCA2', 'EZH2']",0.5021564245489678,fold_5
4.1,cluster_id,Inh L1-2 ADARB2 MC4R,107,0.4665629860031104,0.44776119402985076,0.5607476635514018,15422,74,47,60,1,['ARHGAP36'],"['ARHGAP36', 'UNC5B', 'NTNG2', 'OCA2']",0.4978435754510321,fold_5
