clusterName,markerGene,score
Exc L4-5 FEZF2 SCN4B,SEMA3D,0.8441558441558441
Exc L4-5 FEZF2 SCN4B,SLC5A8,0.8441558441558441
Exc L5-6 THEMIS DCSTAMP,ABCC3,0.6198347107438017
Exc L5-6 THEMIS DCSTAMP,STPG2,0.6198347107438017
Exc L5-6 THEMIS CRABP1,SNTB1,0.801354401805869
Exc L5-6 THEMIS CRABP1,SMYD1,0.801354401805869
Exc L5-6 THEMIS FGF10,SLCO2A1,0.5645161290322581
Exc L5-6 THEMIS FGF10,GAS2L3,0.5645161290322581
Exc L5-6 THEMIS FGF10,SMYD1,0.5645161290322581
Exc L4-6 FEZF2 IL26,CD36,0.8349056603773585
Exc L4-6 FEZF2 IL26,ADAMTS12,0.8349056603773585
Exc L5-6 FEZF2 ABO,ADAMTSL1,0.8617234468937875
Exc L5-6 FEZF2 ABO,SULF1,0.8617234468937875
Exc L6 FEZF2 SCUBE1,PIK3C2G,0.6666666666666666
Exc L6 FEZF2 SCUBE1,SLITRK6,0.6666666666666666
Exc L5-6 FEZF2 IL15,KRT17,0.7598039215686274
Exc L5-6 FEZF2 IL15,ERG,0.7598039215686274
Exc L5-6 FEZF2 IL15,NPNT,0.7598039215686274
Exc L6 FEZF2 OR2T8,VWA2,0.6779661016949152
Exc L6 FEZF2 OR2T8,SLITRK6,0.6779661016949152
Exc L6 FEZF2 OR2T8,GAL3ST4,0.6779661016949152
Exc L6 FEZF2 OR2T8,IGFBP3,0.6779661016949152
Exc L5-6 FEZF2 EFTUD1P1,NPFFR2,0.8449304174950298
Exc L5-6 FEZF2 EFTUD1P1,MCTP2,0.8449304174950298
OPC L1-6 PDGFRA,PRRX1,0.8651399491094147
OPC L1-6 PDGFRA,OLIG1,0.8651399491094147
Astro L1-6 FGFR3 SLC14A1,RANBP3L,0.8742004264392325
Astro L1-6 FGFR3 SLC14A1,COL5A3,0.8742004264392325
Astro L1-2 FGFR3 GFAP,ID3,0.7575757575757576
Astro L1-2 FGFR3 GFAP,MT1F,0.7575757575757576
Oligo L1-6 OPALIN,ENPP2,0.9478324761204996
Oligo L1-6 OPALIN,PLP1,0.9478324761204996
Endo L2-6 NOSTRIN,EPAS1,0.8
Micro L1-6 TYROBP,CSF1R,0.9205020920502092
Micro L1-6 TYROBP,APBB1IP,0.9205020920502092
