software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget,fold
4.1,level2,LE2,5349,0.41370176076455617,0.45828538550057535,0.2978126752664049,499785,1883,3756,1593,2,"['ENSG00000182809', 'ENSG00000162511']","['ENSG00000182809', 'ENSG00000127528', 'ENSG00000162511', 'ENSG00000114861', 'ENSG00000182196']",0.36586466,fold_15
4.1,level2,LHS1,30970,0.26212433672405405,0.3270453888407054,0.14610913787536325,466736,9311,26445,4525,4,"['ENSG00000065613', 'ENSG00000168615', 'ENSG00000187837', 'ENSG00000114861']","['ENSG00000065613', 'ENSG00000168615', 'ENSG00000187837', 'ENSG00000114861', 'ENSG00000119801', 'ENSG00000141867', 'ENSG00000124226', 'ENSG00000114416', 'ENSG00000100804', 'ENSG00000138668']",0.13525958,fold_15
4.1,level2,LHS2,18115,0.4363352599627019,0.45905517289361997,0.364228539884074,481127,7775,11517,6598,2,"['ENSG00000144218', 'ENSG00000187837']","['ENSG00000144218', 'ENSG00000116667', 'ENSG00000106400', 'ENSG00000187837', 'ENSG00000114416', 'ENSG00000119801', 'ENSG00000138668', 'ENSG00000182196']",0.5467378,fold_15
4.1,level2,LHS3,11373,0.08868645506005496,0.08104052026013006,0.1424426272751253,477274,18370,9753,1620,4,"['ENSG00000116667', 'ENSG00000106400', 'ENSG00000114861', 'ENSG00000124226']","['ENSG00000116667', 'ENSG00000173039', 'ENSG00000168615', 'ENSG00000106400', 'ENSG00000114861', 'ENSG00000124226', 'ENSG00000119801', 'ENSG00000187837', 'ENSG00000114416', 'ENSG00000141867']",0.09901981,fold_15
4.1,level2,Macro,2492,0.5708204334365325,0.8819133034379671,0.23675762439807382,504446,79,1902,590,2,"['ENSG00000129226', 'ENSG00000162511']","['ENSG00000129226', 'ENSG00000162511', 'ENSG00000115091']",0.2343456,fold_15
4.1,level2,Macro-lipo,56,0.3977272727272727,0.875,0.125,506960,1,49,7,4,"['ENSG00000160211', 'ENSG00000129226', 'ENSG00000185608', 'ENSG00000120675']","['ENSG00000171604', 'ENSG00000160211', 'ENSG00000129226', 'ENSG00000104325', 'ENSG00000185608', 'ENSG00000120675', 'ENSG00000128626', 'ENSG00000087088', 'ENSG00000162511', 'ENSG00000106400']",0.52122706,fold_15
4.1,level2,NK,183,0.03032692424334324,0.02453385672227674,0.546448087431694,502858,3976,83,100,2,"['ENSG00000134545', 'ENSG00000173762']","['ENSG00000134545', 'ENSG00000173762']",0.5778855,fold_15
4.1,level2,NKT,282,0.019982947884471917,0.016066838046272493,0.7978723404255319,492956,13779,57,225,1,['ENSG00000173762'],['ENSG00000173762'],0.13728808,fold_15
4.1,level2,PV1,27410,0.117112552165472,0.10161913818868949,0.3001824151769427,406866,72741,19182,8228,1,['ENSG00000141867'],['ENSG00000141867'],0.10278372,fold_15
4.1,level2,PV2,14828,0.0651119016370795,0.05345838384268022,0.5085648772592393,358667,133522,7287,7541,1,['ENSG00000141867'],['ENSG00000141867'],0.13439968,fold_15
4.1,level2,PV3,22317,0.1589165027075544,0.14657748293538747,0.23959313527803916,453568,31132,16970,5347,2,"['ENSG00000151929', 'ENSG00000127528']","['ENSG00000151929', 'ENSG00000127528']",0.14475298,fold_15
4.1,level2,Plasma_cell,623,0.1307596513075965,0.4666666666666667,0.033707865168539325,506370,24,602,21,2,"['ENSG00000105281', 'ENSG00000187837']","['ENSG00000105281', 'ENSG00000119801', 'ENSG00000187837', 'ENSG00000124226', 'ENSG00000182196']",0.11972137,fold_15
4.1,level2,VEA,29436,0.1949177693488143,0.1745280725917524,0.36591248810979754,426637,50944,18665,10771,1,['ENSG00000127528'],"['ENSG00000116667', 'ENSG00000127528', 'ENSG00000115091']",0.12078925,fold_15
4.1,level2,VEAT,28785,0.2841312761783575,0.32716727716727717,0.186173354177523,467211,11021,23426,5359,2,"['ENSG00000116667', 'ENSG00000105281']","['ENSG00000116667', 'ENSG00000105281', 'ENSG00000141867', 'ENSG00000115091', 'ENSG00000138668', 'ENSG00000100804', 'ENSG00000182196']",0.23274052,fold_15
4.1,level2,VEC,14024,0.17529814487632508,0.17390113651923866,0.1811180832857958,480927,12066,11484,2540,2,"['ENSG00000151929', 'ENSG00000127528']","['ENSG00000151929', 'ENSG00000127528']",0.16384049,fold_15
4.1,level2,VEV,30970,0.188611868588495,0.21170162927489458,0.13132063287051987,460903,15144,26903,4067,2,"['ENSG00000116667', 'ENSG00000115091']","['ENSG00000116667', 'ENSG00000115091', 'ENSG00000138668']",0.1633916,fold_15
