clusterName,avg_precision,avg_recall,avg_f_score,avg_onTarget
HAC59,0.7207800897184099,0.21931818181818183,0.49011703285499725,0.14658171
HAC6,0.4386134089551297,0.19692447008317682,0.34382107232267084,0.047949113
HAC60,0.42644394249155976,0.11458333333333333,0.26480123917511034,0.060358778
HAC62,0.6583434222392124,0.18952546296296297,0.4332490655243433,0.15480074
HAC63,0.13690835625272085,0.21750369276218612,0.1391263102244925,0.071541734
HAC64,0.630537520150444,0.17720808383233533,0.4080383484222149,0.16869266
HAC65,0.5805368835383583,0.14978991596638655,0.36421310730595197,0.19191416
HAC66,0.5030815182382108,0.1921768707482993,0.33527289594019993,0.056841753
HAC68,0.48750784261048447,0.23547047970479704,0.3968983034870901,0.08998555
HAC71,0.43308234489953756,0.1902390438247012,0.3124635464830625,0.08285658
HAC72,0.1108672338992091,0.32634575569358176,0.10507608753469277,0.13541728
HAC74,0.26517091048485814,0.14775485436893204,0.22082843046237458,0.03269287
HAC75,0.1131202438363222,0.17441860465116277,0.1054278850954691,0.05584778
HAC77,0.09974296182271875,0.1133130081300813,0.0888586851270512,0.07216349
HAC78,0.6246649474551952,0.12033195020746888,0.33524470715246135,0.087024555
HAC79,0.5961982482758406,0.20228494623655913,0.40856343819968394,0.07372888
HAC8,0.5440292047681669,0.204722296753421,0.38995235121315586,0.06704174
HAC80,0.11955397040851229,0.10833333333333334,0.09221356347487131,0.1422421
HAC81,0.31076331331887286,0.1391509433962264,0.2092036207959711,0.17603795
HAC82,0.3542820925106,0.24006622516556292,0.281351915205313,0.094595656
HAC84,0.3538876108465655,0.21474358974358976,0.26706096708368504,0.0662033
HAC86,0.3490206145366898,0.21143617021276595,0.29791602486349633,0.077726
HAC87,0.20784858440466392,0.1597222222222222,0.1793739611440935,0.076222226
HAC88,0.2808128728651117,0.06465517241379311,0.13929190938731595,0.11427478
HAC89,0.24527958419361134,0.20238095238095238,0.20343414901079065,0.07722391
HAC9,0.5999230067595299,0.3973873088274752,0.5357623018113298,0.10359787
HAC90,0.44536605857816475,0.3069620253164557,0.3528733273891354,0.0788134
HAC91,0.10067755435728092,0.13344594594594594,0.10131597560372851,0.07451007
HAC92,0.26064500275450697,0.18653846153846154,0.18519073524677027,0.08213852
HAC93,0.38468422534292857,0.20681818181818182,0.30856281422664406,0.11039543
HAC95,0.6196172633672634,0.1826923076923077,0.3867055368898282,0.090820596
HRGC10,0.1478103035547296,0.27631009094846254,0.15675627776216758,0.0955658
HRGC11,0.5110786663352527,0.2241171749598716,0.4019179570914813,0.33809566
HRGC3,0.7463291674494379,0.33864368124496913,0.5976449400173187,0.6077738
HRGC4,0.4765817393503943,0.18520257579822913,0.34952301463545715,0.07961502
HRGC5,0.3329783626365945,0.21937434279705573,0.29850879540168684,0.060756218
HRGC9,0.3123684751394108,0.23006055363321798,0.28604553499976376,0.15210484
IMB,0.7709398256129706,0.32667024416420715,0.5971180607961645,0.13546945
MG,0.8849226368987693,0.44419103836866114,0.730742029255467,0.39022744
MG_OFF,0.32459747210449624,0.27817279313120474,0.3098790310259967,0.10773346
MG_ON,0.3610330718729935,0.29641803058760396,0.3435098600628562,0.12302925
ML_Cone,0.7945701734600161,0.4162530185135498,0.6538548326622995,0.43517232
Microglia,0.9164642491906203,0.6255363710666122,0.8354982402018808,1.0
OFF-SAC,0.6292240654468557,0.2909941897998709,0.5009974572578989,0.34454846
OFF-SAC*,0.11986422790697124,0.22855839416058393,0.10449441809701845,0.17818673
OFFx,0.6739470575333837,0.30151596458277435,0.5253381639785139,0.13527875
ON-SAC,0.691203065902908,0.39726992218942847,0.5830062102421698,0.24205045
PENK,0.5504922806084869,0.2636672460104282,0.44291553023507657,0.040413123
PG_OFF,0.8370865294254457,0.38588341829889994,0.6759070830331699,0.23567504
PG_ON,0.6143490385570399,0.3831864489003881,0.5320098089755505,0.14211074
RB,0.9193880896028761,0.4230614435202576,0.7382054474373237,0.35113475
RPE,0.875090321378011,0.6105156431054461,0.7842621441497157,1.0
Rod,0.8917719126185477,0.5444224577408103,0.7690118098865983,0.1380485
SEG,0.6521177706220935,0.2742990340756641,0.5012414474449262,0.1219057
SEG*,0.4386946130153158,0.20085470085470086,0.327120299680816,0.06785476
S_Cone,0.8191031680943818,0.4954219211161792,0.7184938041387281,0.5111955
VG3,0.8452209306856527,0.39103166085323315,0.6686878200267582,0.10517782
VG3*,0.11721565439071785,0.24550513698630136,0.1252390013534296,0.07838787
VIP,0.7890346145910017,0.3699020660048296,0.6282133609535376,0.19222993
ipRGC,0.47910371527379814,0.2427438080495356,0.3673241620772468,0.11811696
nNOS,0.4891104424745138,0.23517486061834772,0.39131310261917973,0.10095611
