clusterName,markerGene,onTarget_per_gene,onTarget
HAC75,ENSG00000287092,0.099755354,0.20531121
HAC75,ENSG00000231689,0.06744951,0.20531121
HAC77,ENSG00000251488,0.5067228,0.11388251
HAC77,ENSG00000279249,0.10956442,0.11388251
HAC77,ENSG00000234261,0.11820061,0.11388251
HAC77,ENSG00000249631,0.08709183,0.11388251
HAC78,ENSG00000234710,1.0,0.19774446
HAC78,ENSG00000287092,0.19774446,0.19774446
HAC78,ENSG00000237505,0.10812876,0.19774446
HAC79,ENSG00000255595,0.1740595,0.11664961
HAC79,ENSG00000288105,0.12764254,0.11664961
HAC79,ENSG00000279249,0.10565668,0.11664961
HAC79,ENSG00000255553,0.08270605,0.11664961
HAC80,ENSG00000245910,0.5108837,0.20389006
HAC80,ENSG00000254101,0.23486304,0.20389006
HAC80,ENSG00000233639,0.17291705,0.20389006
HAC80,ENSG00000260664,0.07470449,0.20389006
HAC81,ENSG00000260807,0.20754135,0.119160295
HAC81,ENSG00000258700,0.16744724,0.119160295
HAC81,ENSG00000253661,0.13141926,0.119160295
HAC81,ENSG00000230323,0.10690134,0.119160295
HAC81,ENSG00000265751,0.09173022,0.119160295
HAC81,ENSG00000286961,0.07256461,0.119160295
HAC82,ENSG00000230426,0.4850831,0.48292917
HAC82,ENSG00000228999,0.4807752,0.48292917
HAC82,ENSG00000286415,0.49424472,0.48292917
HAC82,ENSG00000284624,0.14239103,0.48292917
HAC84,ENSG00000229315,0.35880157,0.15067823
HAC84,ENSG00000236333,0.14595853,0.15067823
HAC84,ENSG00000253693,0.14406593,0.15067823
HAC84,ENSG00000236373,0.15539794,0.15067823
HAC86,ENSG00000228495,1.0,0.650998
HAC86,ENSG00000171889,1.0,0.650998
HAC86,ENSG00000251680,0.650998,0.650998
HAC86,ENSG00000231424,0.2316058,0.650998
HAC86,ENSG00000253661,0.13784471,0.650998
HAC87,ENSG00000237036,1.0,0.1312569
HAC87,ENSG00000259200,0.2086403,0.1312569
HAC87,ENSG00000226965,0.11772471,0.1312569
HAC87,ENSG00000286749,0.1312569,0.1312569
HAC87,ENSG00000286961,0.101998895,0.1312569
HAC88,ENSG00000232825,0.20168133,0.115687706
HAC88,ENSG00000288105,0.14258508,0.115687706
HAC88,ENSG00000250075,0.123635784,0.115687706
HAC88,ENSG00000285940,0.10773963,0.115687706
HAC88,ENSG00000240086,0.035512283,0.115687706
HAC88,ENSG00000259905,0.055078592,0.115687706
HAC89,ENSG00000245750,1.0,0.10540136
HAC89,ENSG00000285294,0.18080217,0.10540136
HAC89,ENSG00000253661,0.10540136,0.10540136
HAC89,ENSG00000255553,0.09679733,0.10540136
HAC89,ENSG00000260372,0.1012573,0.10540136
HAC90,ENSG00000244137,0.15852326,0.114842094
HAC90,ENSG00000255553,0.114842094,0.114842094
HAC90,ENSG00000257165,0.1167188,0.114842094
HAC90,ENSG00000270792,0.10051418,0.114842094
HAC90,ENSG00000271774,0.0767216,0.114842094
HAC91,ENSG00000229315,0.2989999,0.1346679
HAC91,ENSG00000253693,0.13817225,0.1346679
