clusterName,markerGene,onTarget_per_gene,onTarget
HAC89,ENSG00000116183,0.08483233,0.121408276
HAC89,ENSG00000154080,0.121408276,0.121408276
HAC89,ENSG00000118557,0.09304656,0.121408276
HAC90,ENSG00000154027,0.094315484,0.08607334
HAC90,ENSG00000182463,0.087305546,0.08607334
HAC90,ENSG00000144227,0.0749111,0.08607334
HAC90,ENSG00000132915,0.08484113,0.08607334
HAC91,ENSG00000146376,0.12923199,0.07408177
HAC91,ENSG00000108001,0.10694146,0.07408177
HAC91,ENSG00000182463,0.07408177,0.07408177
HAC91,ENSG00000144227,0.048397426,0.07408177
HAC91,ENSG00000154027,0.06319895,0.07408177
HAC92,ENSG00000198914,0.6440948,0.3495577
HAC92,ENSG00000132821,0.5160689,0.3495577
HAC92,ENSG00000133107,0.3043487,0.3495577
HAC92,ENSG00000164120,0.3495577,0.3495577
HAC92,ENSG00000118257,0.088263325,0.3495577
HAC93,ENSG00000128918,0.2517199,0.16316164
HAC93,ENSG00000165973,0.16316164,0.16316164
HAC93,ENSG00000132915,0.0855175,0.16316164
HAC95,ENSG00000165105,0.39383894,0.20445791
HAC95,ENSG00000139292,0.32728896,0.20445791
HAC95,ENSG00000160111,0.06688241,0.20445791
HAC95,ENSG00000144227,0.08162686,0.20445791
HRGC3,ENSG00000162772,1.0,0.8010979
HRGC3,ENSG00000136383,0.8010979,0.8010979
HRGC3,ENSG00000146592,0.5748976,0.8010979
HRGC4,ENSG00000142185,0.17024261,0.12687817
HRGC4,ENSG00000131016,0.08351373,0.12687817
HRGC5,ENSG00000173267,0.27759254,0.20218582
HRGC5,ENSG00000169432,0.12677911,0.20218582
HRGC9,ENSG00000183960,0.39004168,0.08652425
HRGC9,ENSG00000146376,0.108659625,0.08652425
HRGC9,ENSG00000104490,0.06438888,0.08652425
HRGC9,ENSG00000182732,0.055313658,0.08652425
HRGC10,ENSG00000189108,0.06901001,0.017320024
HRGC10,ENSG00000188107,0.006528105,0.017320024
HRGC10,ENSG00000135931,0.017281983,0.017320024
HRGC10,ENSG00000182348,0.017358065,0.017320024
HRGC11,ENSG00000198763,0.53641737,0.2633967
HRGC11,ENSG00000198840,0.26953027,0.2633967
HRGC11,ENSG00000150722,0.2633967,0.2633967
HRGC11,ENSG00000184313,0.18828559,0.2633967
HRGC11,ENSG00000157110,0.12439605,0.2633967
IMB,ENSG00000182601,0.22941974,0.21477476
IMB,ENSG00000173157,0.20012978,0.21477476
MG,ENSG00000156510,0.6955585,0.6955585
MG_OFF,ENSG00000150722,0.17371951,0.078399606
MG_OFF,ENSG00000189108,0.078399606,0.078399606
MG_OFF,ENSG00000110693,0.03537524,0.078399606
MG_ON,ENSG00000221818,1.0,0.598561
MG_ON,ENSG00000184347,0.598561,0.598561
MG_ON,ENSG00000132854,0.39869988,0.598561
ML_Cone,ENSG00000122547,0.59360087,0.5455675
ML_Cone,ENSG00000120500,0.49753416,0.5455675
Microglia,ENSG00000018280,1.0,1.0
OFF-SAC,ENSG00000130147,1.0,0.6662644
OFF-SAC,ENSG00000284862,0.33252883,0.6662644
OFF-SAC*,ENSG00000284862,0.3089697,0.0154526355
OFF-SAC*,ENSG00000155307,0.0154526355,0.0154526355
OFF-SAC*,ENSG00000101542,0.01147753,0.0154526355
OFFx,ENSG00000047648,0.7816127,0.50445056
OFFx,ENSG00000122584,0.22728845,0.50445056
ON-SAC,ENSG00000141655,0.56788856,0.46319503
ON-SAC,ENSG00000284862,0.3585015,0.46319503
PENK,ENSG00000181195,1.0,0.5299462
PENK,ENSG00000189056,0.059892394,0.5299462
PG_OFF,ENSG00000167889,1.0,0.3754443
PG_OFF,ENSG00000165084,0.3754443,0.3754443
PG_OFF,ENSG00000182132,0.07982358,0.3754443
PG_ON,ENSG00000172995,0.2437037,0.22699893
PG_ON,ENSG00000134871,0.22699893,0.22699893
PG_ON,ENSG00000120907,0.08830634,0.22699893
RB,ENSG00000140563,0.611533,0.3956972
RB,ENSG00000203727,0.17986143,0.3956972
RPE,ENSG00000167995,1.0,1.0
RPE,ENSG00000116745,1.0,1.0
Rod,ENSG00000278570,0.2195549,0.19861212
Rod,ENSG00000185527,0.17766935,0.19861212
SEG,ENSG00000108001,0.11919858,0.10530045
SEG,ENSG00000007062,0.091402315,0.10530045
SEG*,ENSG00000108001,0.07476156,0.08027056
SEG*,ENSG00000156194,0.08759562,0.08027056
SEG*,ENSG00000132915,0.08577955,0.08027056
SEG*,ENSG00000147862,0.064189635,0.08027056
S_Cone,ENSG00000128617,1.0,1.0
S_Cone,ENSG00000124839,1.0,1.0
VG3,ENSG00000173068,0.3097626,0.26724097
VG3,ENSG00000122584,0.22471936,0.26724097
VG3*,ENSG00000173068,0.2462858,0.028684912
VG3*,ENSG00000166342,0.0152182095,0.028684912
VG3*,ENSG00000155307,0.0146153215,0.028684912
VG3*,ENSG00000157445,0.042151615,0.028684912
VIP,ENSG00000146469,1.0,0.59100753
VIP,ENSG00000187147,0.18201505,0.59100753
ipRGC,ENSG00000163235,1.0,0.322854
ipRGC,ENSG00000165078,0.322854,0.322854
ipRGC,ENSG00000185942,0.10136725,0.322854
nNOS,ENSG00000089250,0.4880486,0.26867208
nNOS,ENSG00000112238,0.049295567,0.26867208
