software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,cluster_id,Inh L2 VIP SLC6A16,288,0.31542056074766356,0.38028169014084506,0.1875,76157,88,234,54,3,"['LINC00836', 'LINC01060', 'INHBA-AS1']","['LINC00836', 'MIR181A2HG', 'ENTPD3-AS1', 'LINC01060', 'INHBA-AS1', 'FOXG1-AS1', 'LINC00472', 'NR2F2-AS1', 'TTTY14', 'NEAT1']",0.06431001093601765
4.1,cluster_id,Inh L1 VIP KLHDC8B,95,0.319634703196347,0.45161290322580644,0.14736842105263157,76421,17,81,14,3,"['LINC01470', 'EPHA5-AS1', 'PROX1-AS1']","['LINC01470', 'EPHA5-AS1', 'FOXG1-AS1', 'INHBA-AS1', 'PROX1-AS1', 'TTTY14', 'NR2F2-AS1', 'LMCD1-AS1', 'PTCHD1-AS', 'ADAMTS9-AS2']",0.10009455598496311
4.1,cluster_id,Inh L3-5 VIP IGDCC3,390,0.2631578947368421,0.4117647058823529,0.1076923076923077,76083,60,348,42,3,"['LINC01470', 'PROX1-AS1', 'ARHGEF26-AS1']","['LINC01470', 'INHBA-AS1', 'FOXG1-AS1', 'PROX1-AS1', 'ARHGEF26-AS1', 'LMCD1-AS1', 'NR2F2-AS1', 'PWRN1', 'MIR325HG', 'ADAMTS9-AS2']",0.05149858040646638
4.1,cluster_id,Inh L1-5 VIP SMOC1,638,0.17532467532467533,0.1937799043062201,0.12695924764890282,75558,337,557,81,3,"['PROX1-AS1', 'PWRN1', 'LMCD1-AS1']","['PROX1-AS1', 'PWRN1', 'POT1-AS1', 'LMCD1-AS1', 'DLX6-AS1', 'MIR325HG']",0.04201578654524556
4.1,cluster_id,Inh L3-5 VIP HS3ST3A1,225,0.29411764705882354,0.43283582089552236,0.1288888888888889,76270,38,196,29,5,"['PROX1-AS1', 'PWRN1', 'ARHGEF26-AS1', 'TRHDE-AS1', 'POT1-AS1']","['PROX1-AS1', 'PWRN1', 'ARHGEF26-AS1', 'TRHDE-AS1', 'POT1-AS1', 'LINC00970', 'LINC01551', 'MIR325HG', 'DLX6-AS1', 'ADAMTS9-AS2']",0.03750253837708254
4.1,cluster_id,Inh L5-6 VIP COL4A3,89,0.1968503937007874,0.2054794520547945,0.16853932584269662,76386,58,74,15,4,"['LINC01060', 'FOXG1-AS1', 'LINC00299', 'PROX1-AS1']","['LINC00298', 'LINC01060', 'FOXG1-AS1', 'LINC00299', 'PROX1-AS1', 'POT1-AS1', 'PWRN1', 'NEAT1', 'NR2F2-AS1', 'MIR325HG']",0.04707904030733956
4.1,cluster_id,Inh L1-5 VIP CD27-AS1,67,0.2912621359223301,0.6666666666666666,0.08955223880597014,76463,3,61,6,4,"['EPHA5-AS1', 'PROX1-AS1', 'LINC00299', 'PWRN1']","['EPHA5-AS1', 'FOXG1-AS1', 'INHBA-AS1', 'PROX1-AS1', 'LINC00299', 'PWRN1', 'SLC6A1-AS1', 'ARHGEF26-AS1', 'POT1-AS1', 'DLX6-AS1']",0.050394905131847204
4.1,cluster_id,Inh L2-5 VIP BSPRY,85,0.2564102564102564,0.75,0.07058823529411765,76446,2,79,6,3,"['EPHA5-AS1', 'LINC00299', 'PROX1-AS1']","['EPHA5-AS1', 'LINC00299', 'ARHGEF26-AS1', 'PROX1-AS1', 'SLC6A1-AS1', 'PWRN1', 'POT1-AS1', 'DLX6-AS1', 'MIR325HG', 'KLF3-AS1']",0.04571405214392054
4.1,cluster_id,Inh L2-5 VIP SOX11,116,0.2777777777777778,0.4117647058823529,0.1206896551724138,76397,20,102,14,2,"['LINC00578', 'LINC00472']","['LINC00578', 'ADARB2-AS1', 'DLGAP1-AS5', 'PRKCA-AS1', 'LINC00472', 'PROX1-AS1', 'POT1-AS1', 'PWRN1', 'NR2F2-AS1', 'MIR325HG']",0.5269493785620523
4.1,cluster_id,Inh L3-6 VIP ZIM2-AS1,146,0.42,0.8076923076923077,0.14383561643835616,76382,5,125,21,2,"['ADARB2-AS1', 'MIR4500HG']","['ZIM2-AS1', 'SPANXA2-OT1', 'ADARB2-AS1', 'LINC00472', 'MIR4500HG', 'POT1-AS1', 'ARHGEF26-AS1', 'NR2F2-AS1', 'KLF3-AS1', 'DLX6-AS1']",0.12234404566380798
