software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget,fold
4.1,cluster_id,Exc L3-5 RORB LINC01202,640,0.23477157360406092,0.2356687898089172,0.23125,75413,480,492,148,3,"['TSPAN9', 'IPCEF1', 'HTR1F']","['CDKL1', 'TSPAN9', 'ETS2', 'IPCEF1', 'CAMKK1', 'HTR1F', 'BZW2', 'SEMA4D', 'BTF3L4', 'EPB41']",0.029059201473716125,fold_8
4.1,cluster_id,Exc L5 THEMIS SLC22A18,1824,0.33340130505709625,0.42467532467532465,0.17927631578947367,74266,443,1497,327,4,"['MICALL2', 'RNF182', 'IL7', 'HMOX2']","['MICALL2', 'ZNF69', 'RNF182', 'IL7', 'KCTD17', 'HMOX2', 'TRDMT1', 'IPCEF1', 'HACD2', 'ARHGAP22']",0.12014154405676536,fold_8
4.1,cluster_id,Exc L5-6 THEMIS TNFAIP6,1132,0.16691672918229558,0.16952380952380952,0.15724381625441697,74529,872,954,178,4,"['RNF182', 'ANXA5', 'RASA3', 'ETS2']","['RNF182', 'ANXA5', 'RASA3', 'NNAT', 'CDKL1', 'ETS2', 'IPCEF1', 'CAMKK1', 'SEMA4D', 'HTR1F']",0.048622940789606,fold_8
4.1,cluster_id,Exc L3-5 RORB LNX2,4631,0.48945829964550036,0.5499650593990216,0.3398833945152235,70614,1288,3057,1574,2,"['RNF182', 'IPCEF1']","['RNF182', 'EIF4H', 'IPCEF1', 'ETS2', 'CAMKK1', 'SEMA4D', 'HTR1F', 'DPYSL5', 'AK9', 'ARHGAP22']",0.09456590154253537,fold_8
4.1,cluster_id,Exc L3-5 RORB RPRM,1231,0.3289665211062591,0.4101633393829401,0.18359057676685622,74977,325,1005,226,2,"['EIF4H', 'IPCEF1']","['RNF182', 'DUSP3', 'SULF2', 'EIF4H', 'IPCEF1', 'ETS2', 'CAMKK1', 'SUPT16H', 'CD59', 'PLOD2']",0.05026069453873188,fold_8
4.1,cluster_id,Exc L5 RORB MED8,309,0.15990159901599016,0.20634920634920634,0.08414239482200647,76124,100,283,26,4,"['ANXA5', 'SULF2', 'IPCEF1', 'TSPAN9']","['ANXA5', 'SULF2', 'NNAT', 'IPCEF1', 'TSPAN9', 'ETS2', 'PLOD2', 'CAMKK1', 'SUPT16H', 'SEMA4D']",0.045139050154807216,fold_8
4.1,cluster_id,Exc L5 THEMIS FGF10,147,0.1694915254237288,0.2702702702702703,0.06802721088435375,76359,27,137,10,5,"['DOCK2', 'RNF182', 'DUSP3', 'ANXA5', 'IPCEF1']","['DOCK2', 'RNF182', 'DUSP3', 'ANXA5', 'SULF2', 'IPCEF1', 'ETS2', 'PLOD2', 'DNAH7', 'WDR36']",0.09648852254490514,fold_8
4.1,cluster_id,Exc L6 THEMIS LINC00343,905,0.07319304666056725,0.07017543859649122,0.08839779005524862,74568,1060,825,80,5,"['KCTD17', 'PRRT2', 'ANXA5', 'NNAT', 'ETS2']","['KCTD17', 'PRRT2', 'ANXA5', 'NNAT', 'CDKL1', 'ETS2', 'CAMKK1', 'SEMA4D', 'BZW2', 'WWC1']",0.0564813258812473,fold_8
4.1,cluster_id,Exc L6 THEMIS SLN,436,0.04614093959731544,0.040627885503231764,0.10091743119266056,75058,1039,392,44,5,"['KCTD17', 'ANXA5', 'RASA3', 'CDKL1', 'NNAT']","['KCTD17', 'ANXA5', 'RASA3', 'SCCPDH', 'CDKL1', 'NNAT', 'CAMKK1', 'SEMA4D', 'ETS2', 'BZW2']",0.055710982114870515,fold_8
4.1,cluster_id,Exc L6 THEMIS SNTG2,488,0.07038288288288289,0.06527415143603134,0.10245901639344263,75329,716,438,50,5,"['SLC16A14', 'KCTD17', 'OPRK1', 'ING5', 'CAMKK1']","['SLC16A14', 'KCTD17', 'OPRK1', 'ING5', 'CAMKK1', 'CCDC28A', 'SEMA4D', 'BZW2', 'WDR36', 'IPCEF1']",0.057768752055617545,fold_8
