clusterName,markerGene,score
Inh L3-5 VIP TAC3,KLF3-AS1,0.24246008279124778
Inh L1-6 SST NPY,FAM66C,0.3883495145631068
Inh L1-6 SST NPY,CASC15,0.3883495145631068
Inh L3-5 SST CDH3,TRHDE-AS1,0.2112676056338028
Inh L3-5 SST CDH3,ARHGEF26-AS1,0.2112676056338028
Inh L3-5 SST CDH3,NR2F2-AS1,0.2112676056338028
Inh L3-5 SST CDH3,LINC00630,0.2112676056338028
Inh L3-5 SST CDH3,LINC01102,0.2112676056338028
Inh L5 SST RPL35AP11,NR2F2-AS1,0.37430683918669133
Inh L5 SST RPL35AP11,SATB1-AS1,0.37430683918669133
Inh L5-6 SST ISX,TRHDE-AS1,0.34346103038309117
Inh L5-6 SST ISX,NR2F2-AS1,0.34346103038309117
Inh L5-6 SST ISX,SLC8A1-AS1,0.34346103038309117
Inh L5-6 PVALB SST CRHR2,CCNT2-AS1,0.1280323450134771
Inh L5-6 PVALB SST CRHR2,ZIM2-AS1,0.1280323450134771
Inh L5-6 PVALB SST CRHR2,GNG12-AS1,0.1280323450134771
Inh L5-6 PVALB SST CRHR2,SLC6A1-AS1,0.1280323450134771
Inh L3-5 SST OR5AH1P,TRHDE-AS1,0.2917981072555205
Inh L3-5 SST OR5AH1P,NR2F2-AS1,0.2917981072555205
Inh L3-5 SST OR5AH1P,SATB1-AS1,0.2917981072555205
Inh L3-5 SST OR5AH1P,ADAMTS9-AS2,0.2917981072555205
Inh L3-5 SST GGTLC3,ADAMTS9-AS2,0.32928623988226635
Inh L3-5 SST GGTLC3,SATB1-AS1,0.32928623988226635
Inh L2-3 SST NMU,ADAMTS9-AS2,0.08378216636744465
Inh L2-3 SST NMU,C2orf27A,0.08378216636744465
Inh L2-3 SST NMU,SATB1-AS1,0.08378216636744465
Inh L2-3 SST NMU,KLF3-AS1,0.08378216636744465
Inh L5-6 SST PAWR,TRHDE-AS1,0.1347708894878706
Inh L5-6 SST PAWR,SATB1-AS1,0.1347708894878706
Inh L5-6 SST PAWR,C2orf27A,0.1347708894878706
Inh L5-6 SST PAWR,LINC01102,0.1347708894878706
Inh L5-6 SST PIK3CD,LINC00943,0.35064935064935066
Inh L5-6 SST PIK3CD,TRHDE-AS1,0.35064935064935066
Inh L5-6 SST PIK3CD,SATB1-AS1,0.35064935064935066
Inh L1-2 SST CCNJL,KLF3-AS1,0.19032921810699588
Inh L1-2 SST CCNJL,LINC01122,0.19032921810699588
Inh L1-3 SST FAM20A,LINC01122,0.22548613984278032
Inh L1-3 SST FAM20A,SATB1-AS1,0.22548613984278032
Inh L1-2 SST PRRT4,TTTY14,0.31620553359683795
Inh L1-2 SST PRRT4,KLF3-AS1,0.31620553359683795
Inh L1-2 SST PRRT4,LINC01122,0.31620553359683795
Inh L5-6 SST BEAN1,OIP5-AS1,0.20833333333333334
Inh L5-6 SST BEAN1,TRHDE-AS1,0.20833333333333334
Inh L5-6 SST BEAN1,NEAT1,0.20833333333333334
Inh L5-6 SST BEAN1,CKMT2-AS1,0.20833333333333334
Inh L5-6 SST DNAJC14,OVCH1-AS1,0.15267175572519084
Inh L5-6 SST DNAJC14,LINC00886,0.15267175572519084
Inh L5-6 SST DNAJC14,LINC01470,0.15267175572519084
Inh L5-6 SST DNAJC14,PTPRG-AS1,0.15267175572519084
Inh L5-6 SST C4orf26,ZNF385D-AS2,0.1937984496124031
Inh L5-6 SST C4orf26,TRHDE-AS1,0.1937984496124031
Inh L5-6 SST C4orf26,ZNF667-AS1,0.1937984496124031
Inh L5-6 SST FBN2,TRHDE-AS1,0.14204545454545456
Inh L5-6 SST FBN2,KCNMB2-AS1,0.14204545454545456
Inh L5-6 SST KLHL1,GNG12-AS1,0.18835616438356165
Inh L5-6 SST KLHL1,MIR4500HG,0.18835616438356165
Inh L5-6 SST KLHL1,SATB1-AS1,0.18835616438356165
Inh L6 SST TH,LINC00290,0.21551724137931033
Inh L6 SST TH,TRHDE-AS1,0.21551724137931033
Inh L5-6 PVALB KCNIP2,KCNIP2-AS1,0.0935374149659864
Inh L5-6 PVALB KCNIP2,CBR3-AS1,0.0935374149659864
Inh L5-6 PVALB KCNIP2,STEAP2-AS1,0.0935374149659864
Inh L5-6 PVALB KCNIP2,LINC00886,0.0935374149659864
