software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget,fold
4.1,ann_finest_level,Subpleural fibroblasts,276,0.0688976377952756,0.06378132118451026,0.10144927536231885,490658,411,248,28,6,"['ENSG00000175745', 'ENSG00000128590', 'ENSG00000138674', 'ENSG00000123384', 'ENSG00000145860', 'ENSG00000126698']","['ENSG00000175745', 'ENSG00000128590', 'ENSG00000138674', 'ENSG00000123384', 'ENSG00000145860', 'ENSG00000126698', 'ENSG00000106244', 'ENSG00000172216', 'ENSG00000167085', 'ENSG00000106400']",0.12447437,fold_14
4.1,ann_finest_level,Myofibroblasts,716,0.01593484419263456,0.013610586011342156,0.05027932960893855,488020,2609,680,36,2,"['ENSG00000004799', 'ENSG00000172216']","['ENSG00000004799', 'ENSG00000172216']",0.11506532,fold_14
4.1,ann_finest_level,SM activated stress response,556,0.5104501607717041,0.7383720930232558,0.22841726618705036,490744,45,429,127,3,"['ENSG00000111404', 'ENSG00000122257', 'ENSG00000172216']","['ENSG00000111404', 'ENSG00000122257', 'ENSG00000004799', 'ENSG00000106244', 'ENSG00000126698', 'ENSG00000172216', 'ENSG00000107372', 'ENSG00000044115', 'ENSG00000141002', 'ENSG00000141522']",0.33331153,fold_14
4.1,ann_finest_level,Mesothelium,230,0.04324450677886863,0.036561264822134384,0.1608695652173913,490140,975,193,37,5,"['ENSG00000257923', 'ENSG00000175745', 'ENSG00000123384', 'ENSG00000106400', 'ENSG00000167085']","['ENSG00000257923', 'ENSG00000175745', 'ENSG00000123384', 'ENSG00000106400', 'ENSG00000167085', 'ENSG00000010256', 'ENSG00000172216', 'ENSG00000141522', 'ENSG00000116171']",0.056637723,fold_14
4.1,ann_finest_level,Hematopoietic stem cells,60,0.021551724137931036,0.018018018018018018,0.1,490958,327,54,6,6,"['ENSG00000114126', 'ENSG00000122257', 'ENSG00000266412', 'ENSG00000143799', 'ENSG00000130592', 'ENSG00000167085']","['ENSG00000114126', 'ENSG00000122257', 'ENSG00000266412', 'ENSG00000143799', 'ENSG00000130592', 'ENSG00000167085', 'ENSG00000126698', 'ENSG00000141522', 'ENSG00000106400', 'ENSG00000141002']",0.11904138,fold_14
4.1,ann_finest_level,B cells,4511,0.050136311525317744,0.041126709863210945,0.405231655952117,444214,42620,2683,1828,1,['ENSG00000164543'],['ENSG00000164543'],0.38577226,fold_14
4.1,ann_finest_level,Plasma cells,1773,0.02774216241362486,0.022649374710514127,0.27580372250423013,468471,21101,1284,489,2,"['ENSG00000128590', 'ENSG00000130592']","['ENSG00000128590', 'ENSG00000130592']",0.19757974,fold_14
4.1,ann_finest_level,CD8 T cells,29074,0.3915107383168956,0.3679967269926839,0.5259338240352205,436010,26261,13783,15291,1,['ENSG00000077984'],['ENSG00000077984'],0.1904342,fold_14
4.1,ann_finest_level,T cells proliferating,500,0.32155797101449274,0.47019867549668876,0.142,490765,80,429,71,3,"['ENSG00000160654', 'ENSG00000079616', 'ENSG00000173207']","['ENSG00000160654', 'ENSG00000205220', 'ENSG00000164543', 'ENSG00000079616', 'ENSG00000143799', 'ENSG00000173207', 'ENSG00000130592', 'ENSG00000126698', 'ENSG00000160752', 'ENSG00000106244']",0.31148142,fold_14
4.1,ann_finest_level,NK cells,16978,0.5489561459833747,0.5150405014857329,0.7452585699140064,462453,11914,4325,12653,1,['ENSG00000077984'],"['ENSG00000077984', 'ENSG00000130592']",0.34949172,fold_14
4.1,ann_finest_level,DC1,322,0.11290322580645161,0.13815789473684212,0.06521739130434782,490892,131,301,21,6,"['ENSG00000077984', 'ENSG00000128590', 'ENSG00000130592', 'ENSG00000010256', 'ENSG00000141522', 'ENSG00000130429']","['ENSG00000077984', 'ENSG00000128590', 'ENSG00000130592', 'ENSG00000010256', 'ENSG00000141522', 'ENSG00000130429', 'ENSG00000107372']",0.05997107,fold_14
4.1,ann_finest_level,DC2,9133,0.11216429699842022,0.10807664756446991,0.13215810796014454,472251,9961,7926,1207,3,"['ENSG00000130592', 'ENSG00000107372', 'ENSG00000130429']","['ENSG00000130592', 'ENSG00000107372', 'ENSG00000172216', 'ENSG00000130429']",0.04325336,fold_14
4.1,ann_finest_level,Migratory DCs,312,0.34274193548387094,0.7391304347826086,0.10897435897435898,491021,12,278,34,3,"['ENSG00000163389', 'ENSG00000104714', 'ENSG00000130592']","['ENSG00000163389', 'ENSG00000104714', 'ENSG00000077984', 'ENSG00000130592', 'ENSG00000145860', 'ENSG00000107372', 'ENSG00000141522']",0.8419503,fold_14
4.1,ann_finest_level,Plasmacytoid DCs,552,0.2442781690140845,0.25813953488372093,0.20108695652173914,490474,319,441,111,2,"['ENSG00000106537', 'ENSG00000130592']","['ENSG00000106537', 'ENSG00000130592']",0.1140389,fold_14
4.1,ann_finest_level,Alveolar macrophages,31248,0.4709299882333165,0.5608733733733734,0.2868983614951357,453078,7019,22283,8965,3,"['ENSG00000137824', 'ENSG00000004799', 'ENSG00000082996']","['ENSG00000137824', 'ENSG00000170248', 'ENSG00000004799', 'ENSG00000082996', 'ENSG00000123384', 'ENSG00000130592', 'ENSG00000126698', 'ENSG00000172216', 'ENSG00000167085', 'ENSG00000010256']",0.17039357,fold_14
